wavelength,FF01-460_60,FF01-530_43,FF01-565_24,FF01-623_24,FF03-525_50,FF01-523_610,FF01-618_50,FF01-609_57,FF01-609_54,FF01-558_20
601.9,1.78E-06,5.16E-07,1E-07,1E-07,1E-07,0.9928107,0.99169981,0.98622841,0.99474332,1.00E-07
602,1.77E-06,5.27E-07,1E-07,1E-07,1E-07,0.99302094,0.99248465,0.98613124,0.99499458,1.00E-07
602.1,1.76E-06,5.39E-07,1E-07,1E-07,1E-07,0.99298224,0.99322823,0.98608485,0.99512705,1.00E-07
602.2,1.75E-06,5.52E-07,1E-07,1E-07,1E-07,0.99294355,0.99397181,0.98603847,0.99525952,1.00E-07
602.3,1.73E-06,5.66E-07,1E-07,1E-07,1E-07,0.99266582,0.9946236,0.98603546,0.99526384,1.00E-07
602.4,1.71E-06,5.81E-07,1E-07,1E-07,1E-07,0.99238809,0.99527539,0.98603244,0.99526816,1.00E-07
602.5,1.69E-06,5.97E-07,1E-07,1E-07,1E-07,0.99190647,0.99579274,0.98606286,0.99514165,1.00E-07
602.6,1.67E-06,6.14E-07,1E-07,1E-07,1E-07,0.99142485,0.9963101,0.98609328,0.99501514,1.00E-07
602.7,1.65E-06,6.33E-07,1E-07,1E-07,1E-07,0.9907954,0.99666115,0.98614538,0.99476188,1.00E-07
602.8,1.62E-06,6.52E-07,1E-07,1E-07,1E-07,0.99016596,0.99701219,0.98619747,0.99450863,1.00E-07
602.9,1.59E-06,6.74E-07,1E-07,1E-07,1E-07,0.98945925,0.99717777,0.98625841,0.99413922,1.00E-07
603,1.57E-06,6.96E-07,1E-07,1E-07,1E-07,0.98875254,0.99734336,0.98631935,0.99376981,1.00E-07
603.1,1.54E-06,7.21E-07,1E-07,1E-07,1E-07,0.98804583,0.99731797,0.98637604,0.99330068,1.00E-07
603.2,1.51E-06,7.47E-07,1E-07,1E-07,1E-07,0.98733912,0.99729259,0.98643273,0.99283155,1.00E-07
603.3,1.48E-06,7.75E-07,1E-07,1E-07,1E-07,0.98670829,0.99708423,0.98647262,0.99228402,1.00E-07
603.4,1.45E-06,8.05E-07,1E-07,1E-07,1E-07,0.98607746,0.99687587,0.9865125,0.9917365,1.00E-07
603.5,1.42E-06,8.37E-07,1E-07,1E-07,1E-07,0.98558934,0.99650487,0.98652436,0.99113563,1.00E-07
603.6,1.39E-06,8.71E-07,1E-07,1E-07,1E-07,0.98510123,0.99613386,0.98653622,0.99053477,1.00E-07
603.7,1.36E-06,9.08E-07,1E-07,1E-07,1E-07,0.98480722,0.99563083,0.98651083,0.98990801,1.00E-07
603.8,1.33E-06,9.46E-07,1E-07,1E-07,1E-07,0.98451322,0.99512779,0.98648544,0.98928126,1.00E-07
603.9,1.31E-06,9.87E-07,1E-07,1E-07,1E-07,0.98444452,0.99453097,0.9864162,0.98865706,1.00E-07
604,1.28E-06,1.03E-06,1E-07,1E-07,1E-07,0.98437582,0.99393414,0.98634696,0.98803286,1.00E-07
604.1,1.25E-06,1.08E-06,1E-07,1E-07,1E-07,0.98454066,0.99328633,0.98623028,0.98743928,1.00E-07
604.2,1.22E-06,1.12E-06,1E-07,1E-07,1E-07,0.9847055,0.99263851,0.98611361,0.9868457,1.00E-07
604.3,1.2E-06,1.17E-06,1E-07,1E-07,1E-07,0.98508851,0.99198393,0.98594922,0.98630911,1.00E-07
604.4,1.17E-06,1.23E-06,1E-07,1E-07,1E-07,0.98547152,0.99132934,0.98578482,0.98577251,1.00E-07
604.5,1.15E-06,1.28E-06,1E-07,1.14E-07,1E-07,0.98603519,0.9907106,0.9855758,0.98531643,1.00E-07
604.6,1.12E-06,1.34E-06,1E-07,1.29E-07,1E-07,0.98659887,0.99009186,0.98536678,0.98486034,1.00E-07
604.7,1.1E-06,1.4E-06,1E-07,1.66E-07,1E-07,0.98728706,0.98954731,0.98511949,0.98450444,1.00E-07
604.8,1.08E-06,1.46E-06,1E-07,2.14E-07,1E-07,0.98797526,0.98900276,0.98487219,0.98414854,1.00E-07
604.9,1.06E-06,1.52E-06,1E-07,2.78E-07,1E-07,0.98871848,0.98856426,0.98459594,0.98390789,1.00E-07
605,1.04E-06,1.58E-06,1E-07,3.61E-07,1E-07,0.9894617,0.98812576,0.98431969,0.98366724,1.00E-07
605.1,1.02E-06,1.63E-06,1E-07,4.71E-07,1E-07,0.99018381,0.98781705,0.98402633,0.98355172,1.00E-07
605.2,1E-06,1.69E-06,1E-07,6.15E-07,1E-07,0.99090592,0.98750834,0.98373296,0.9834362,1.00E-07
605.3,9.84E-07,1.75E-06,1E-07,8.1E-07,1E-07,0.99153169,0.98734402,0.98343625,0.98345021,1.00E-07
605.4,9.67E-07,1.8E-06,1E-07,1.07E-06,1E-07,0.99215747,0.98717971,0.98313954,0.98346422,1.00E-07
605.5,9.52E-07,1.84E-06,1E-07,1.41E-06,1E-07,0.99262033,0.9871648,0.98285449,0.98360654,1.00E-07
605.6,9.37E-07,1.88E-06,1E-07,1.88E-06,1E-07,0.99308319,0.98714989,0.98256944,0.98374886,1.00E-07
605.7,9.24E-07,1.91E-06,1E-07,2.51E-06,1E-07,0.99333221,0.98727998,0.98231155,0.9840128,1.00E-07
605.8,9.1E-07,1.94E-06,1E-07,3.37E-06,1E-07,0.99358123,0.98741007,0.98205365,0.98427675,1.00E-07
605.9,8.99E-07,1.95E-06,1E-07,4.56E-06,1E-07,0.99358666,0.98767199,0.98183811,0.98465048,1.00E-07
606,8.87E-07,1.96E-06,1E-07,6.16E-06,1E-07,0.99359209,0.98793391,0.98162256,0.98502422,1.00E-07
606.1,8.77E-07,1.96E-06,1E-07,8.43E-06,1E-07,0.99334865,0.9883069,0.98146351,0.98549129,1.00E-07
606.2,8.67E-07,1.95E-06,1E-07,1.15E-05,1E-07,0.99310522,0.98867988,0.98130445,0.98595837,1.00E-07
606.3,8.59E-07,1.93E-06,1E-07,1.6E-05,1E-07,0.99263277,0.98913708,0.98121423,0.98649843,1.00E-07
606.4,8.5E-07,1.91E-06,1E-07,2.21E-05,1E-07,0.99216032,0.98959428,0.981124,0.98703849,1.00E-07
606.5,8.44E-07,1.87E-06,1E-07,3.1E-05,1E-07,0.99150174,0.99010462,0.98111254,0.98762815,1.00E-07
606.6,8.37E-07,1.83E-06,1E-07,4.35E-05,1E-07,0.99084315,0.99061496,0.98110107,0.9882178,1.00E-07
606.7,8.32E-07,1.79E-06,1E-07,6.2E-05,1E-07,0.99005986,0.99114519,0.98117532,0.98883161,1.00E-07
606.8,8.27E-07,1.74E-06,1E-07,8.83E-05,1E-07,0.98927657,0.99167542,0.98124957,0.98944542,1.00E-07
606.9,8.23E-07,1.69E-06,1E-07,0.00012809,1E-07,0.98844217,0.99219221,0.9814131,0.99005696,1.00E-07
607,8.2E-07,1.64E-06,1E-07,0.00018575,1E-07,0.98760778,0.99270901,0.98157662,0.9906685,1.00E-07
607.1,8.18E-07,1.59E-06,1E-07,0.00027488,1E-07,0.98680072,0.99318107,0.98182931,0.99125152,1.00E-07
607.2,8.16E-07,1.54E-06,1E-07,0.00040678,1E-07,0.98599367,0.99365313,0.98208199,0.99183455,1.00E-07
607.3,8.16E-07,1.48E-06,1E-07,0.00061647,1E-07,0.98528963,0.9940531,0.98241992,0.99236409,1.00E-07
607.4,8.16E-07,1.43E-06,1E-07,0.00093423,1E-07,0.98458559,0.99445306,0.98275785,0.99289363,1.00E-07
607.5,8.17E-07,1.38E-06,1E-07,0.00145649,1E-07,0.98405046,0.99475912,0.98317329,0.9933471,1.00E-07
607.6,8.19E-07,1.33E-06,1E-07,0.00227069,1E-07,0.98351533,0.99506517,0.98358874,0.99380058,1.00E-07
607.7,8.22E-07,1.28E-06,1E-07,0.00366336,1E-07,0.9831993,0.99526226,0.98407039,0.99415877,1.00E-07
607.8,8.25E-07,1.24E-06,1E-07,0.00591019,1E-07,0.98288328,0.99545935,0.98455203,0.99451696,1.00E-07
607.9,8.3E-07,1.19E-06,1E-07,0.00993864,1E-07,0.98281652,0.99553989,0.98508525,0.99476484,1.00E-07
608,8.35E-07,1.15E-06,1E-07,0.01671294,1E-07,0.98274976,0.99562044,0.98561848,0.99501271,1.00E-07
608.1,8.42E-07,1.11E-06,1E-07,0.02946902,1E-07,0.98293985,0.99558456,0.98618589,0.99514007,1.00E-07
608.2,8.49E-07,1.08E-06,1E-07,0.05196113,1E-07,0.98312995,0.99554868,0.98675329,0.99526742,1.00E-07
608.3,8.58E-07,1.04E-06,1E-07,0.11273043,1E-07,0.98356131,0.99540384,0.9873353,0.99526929,1.00E-07
608.4,8.67E-07,1.01E-06,1E-07,0.17349973,1E-07,0.98399266,0.995259,0.9879173,0.99527116,1.00E-07
608.5,8.78E-07,9.78E-07,1E-07,0.34367401,1E-07,0.98462783,0.99501922,0.9884929,0.99514797,1.00E-07
608.6,8.89E-07,9.49E-07,1E-07,0.51384829,1E-07,0.98526299,0.99477944,0.9890685,0.99502478,1.00E-07
608.7,9.02E-07,9.22E-07,1E-07,0.70626135,1E-07,0.98604588,0.99446408,0.98961609,0.99478226,1.00E-07
608.8,9.15E-07,8.97E-07,1E-07,0.89867442,1E-07,0.98682877,0.99414871,0.99016368,0.99453974,1.00E-07
608.9,9.31E-07,8.74E-07,1E-07,0.94477497,1E-07,0.9876896,0.99378094,0.99066198,0.99418856,1.00E-07
609,9.47E-07,8.52E-07,1E-07,0.99087552,1E-07,0.98855042,0.99341317,0.99116028,0.99383739,1.00E-07
609.1,9.65E-07,8.32E-07,1E-07,0.98870981,1E-07,0.98941198,0.99301831,0.99158924,0.99339261,1.00E-07
609.2,9.84E-07,8.13E-07,1E-07,0.9865441,1E-07,0.99027355,0.99262345,0.9920182,0.99294784,1.00E-07
609.3,1E-06,7.96E-07,1E-07,0.98674991,1E-07,0.99105849,0.99222721,0.99235989,0.99242817,1.00E-07
609.4,1.03E-06,7.8E-07,1E-07,0.98695573,1E-07,0.99184342,0.99183097,0.99270158,0.99190851,1.00E-07
609.5,1.05E-06,7.65E-07,1E-07,0.98875697,1E-07,0.99248166,0.99145781,0.99294106,0.99133541,1.00E-07
609.6,1.08E-06,7.51E-07,1E-07,0.99055821,1E-07,0.99311989,0.99108464,0.99318053,0.99076231,1.00E-07
609.7,1.1E-06,7.4E-07,1E-07,0.99032765,1E-07,0.99355562,0.99075623,0.99330653,0.99015903,1.00E-07
609.8,1.13E-06,7.28E-07,1E-07,0.9900971,1E-07,0.99399135,0.99042782,0.99343252,0.98955574,1.00E-07
609.9,1.16E-06,7.18E-07,1E-07,0.98850804,1E-07,0.99418868,0.99016183,0.99343803,0.98894632,1.00E-07
610,1.19E-06,7.09E-07,1E-07,0.98691899,1E-07,0.99438601,0.98989585,0.99344353,0.98833689,1.00E-07
610.1,1.23E-06,7.01E-07,1E-07,0.98594689,1E-07,0.99433259,0.98970499,0.99332614,0.98774516,1.00E-07
610.2,1.26E-06,6.94E-07,1E-07,0.98497479,1E-07,0.99427917,0.98951413,0.99320876,0.98715343,1.00E-07
610.3,1.3E-06,6.88E-07,1E-07,0.98549669,1E-07,0.99398731,0.98940555,0.99297089,0.98660211,1.00E-07
610.4,1.34E-06,6.82E-07,1E-07,0.98601858,1E-07,0.99369545,0.98929697,0.99273303,0.98605079,1.00E-07
610.5,1.38E-06,6.78E-07,1E-07,0.98755359,1E-07,0.99320057,0.98927201,0.99238179,0.9855606,1.00E-07
610.6,1.42E-06,6.74E-07,1E-07,0.98908859,1E-07,0.9927057,0.98924705,0.99203055,0.98507042,1.00E-07
610.7,1.46E-06,6.71E-07,1E-07,0.99055169,1E-07,0.99206239,0.98930135,0.99157752,0.98465942,1.00E-07
610.8,1.5E-06,6.69E-07,1E-07,0.99201478,1E-07,0.99141908,0.98935565,0.99112449,0.98424842,1.00E-07
610.9,1.55E-06,6.68E-07,1E-07,0.99252067,1E-07,0.9906952,0.9894796,0.99058521,0.98393137,1.00E-07
611,1.59E-06,6.67E-07,1E-07,0.99302656,1E-07,0.98997132,0.98960355,0.99004593,0.98361432,1.00E-07
611.1,1.64E-06,6.68E-07,1E-07,0.99231571,1E-07,0.98924092,0.98978303,0.98943927,0.98340223,1.00E-07
611.2,1.68E-06,6.69E-07,1E-07,0.99160487,1E-07,0.98851052,0.98996252,0.98883261,0.98319014,1.00E-07
611.3,1.72E-06,6.71E-07,1E-07,0.99002182,1E-07,0.98784644,0.99017994,0.98817997,0.98308999,1.00E-07
611.4,1.77E-06,6.73E-07,1E-07,0.98843878,1E-07,0.98718236,0.99039736,0.98752732,0.98298984,1.00E-07
611.5,1.8E-06,6.76E-07,1E-07,0.98663031,1E-07,0.98664919,0.99063281,0.98685173,0.98300438,1.00E-07
611.6,1.84E-06,6.8E-07,1E-07,0.98482184,1E-07,0.98611602,0.99086827,0.98617614,0.98301893,1.00E-07
611.7,1.87E-06,6.85E-07,1E-07,0.98339777,1E-07,0.9857641,0.99110093,0.98550135,0.98314671,1.00E-07
611.8,1.9E-06,6.91E-07,1E-07,0.9819737,1E-07,0.98541217,0.99133359,0.98482656,0.98327449,1.00E-07
611.9,1.92E-06,6.97E-07,1E-07,0.98129009,1E-07,0.98527304,0.9915431,0.9841761,0.98350993,1.00E-07
612,1.94E-06,7.04E-07,1E-07,0.98060648,1E-07,0.9851339,0.99175261,0.98352563,0.98374536,1.00E-07
612.1,1.95E-06,7.12E-07,1E-07,0.9807062,1E-07,0.98521761,0.99192044,0.98292186,0.98407901,1.00E-07
612.2,1.96E-06,7.21E-07,1E-07,0.98080593,1E-07,0.98530133,0.99208827,0.98231809,0.98441265,1.00E-07
612.3,1.96E-06,7.3E-07,1E-07,0.98147733,1E-07,0.98559562,0.99219899,0.98178141,0.98483158,1.00E-07
612.4,1.95E-06,7.4E-07,1E-07,0.98214873,1E-07,0.98588992,0.99230972,0.98124474,0.9852505,1.00E-07
612.5,1.93E-06,7.52E-07,1E-07,0.98304547,1E-07,0.98636141,0.99235208,0.98079283,0.98573875,1.00E-07
612.6,1.91E-06,7.64E-07,1E-07,0.9839422,1E-07,0.98683291,0.99239444,0.98034093,0.986227,1.00E-07
612.7,1.88E-06,7.77E-07,1E-07,0.98471494,1E-07,0.9874302,0.99236213,0.97998812,0.98676621,1.00E-07
612.8,1.85E-06,7.9E-07,1E-07,0.98548769,1E-07,0.98802749,0.99232981,0.97963531,0.98730541,1.00E-07
612.9,1.81E-06,8.06E-07,1E-07,0.98589001,1E-07,0.988686,0.99222193,0.97939209,0.98787544,1.00E-07
613,1.77E-06,8.21E-07,1E-07,0.98629233,1E-07,0.9893445,0.99211405,0.97914887,0.98844548,1.00E-07
613.1,1.72E-06,8.38E-07,1E-07,0.98623676,1E-07,0.98999269,0.99193523,0.97902154,0.98902518,1.00E-07
613.2,1.68E-06,8.55E-07,1E-07,0.98618119,1E-07,0.99064089,0.99175641,0.97889422,0.98960488,1.00E-07
613.3,1.63E-06,8.74E-07,1E-07,0.985739,1E-07,0.99120749,0.99151657,0.97888473,0.99017285,1.00E-07
613.4,1.58E-06,8.93E-07,1E-07,0.98529681,1E-07,0.99177409,0.99127672,0.97887525,0.99074082,1.00E-07
613.5,1.52E-06,9.14E-07,1E-07,0.98465277,1E-07,0.99219541,0.99099044,0.97898114,0.9912762,1.00E-07
613.6,1.47E-06,9.35E-07,1E-07,0.98400873,1E-07,0.99261674,0.99070415,0.97908704,0.99181157,1.00E-07
613.7,1.42E-06,9.58E-07,1E-07,0.98339362,1E-07,0.99284359,0.99038981,0.97930158,0.99229481,1.00E-07
613.8,1.37E-06,9.81E-07,1E-07,0.9827785,1E-07,0.99307045,0.99007547,0.97951612,0.99277804,1.00E-07
613.9,1.32E-06,1.01E-06,1E-07,0.98240272,1E-07,0.99307361,0.98975413,0.97982858,0.99319164,1.00E-07
614,1.27E-06,1.03E-06,1E-07,0.98202694,1E-07,0.99307677,0.98943278,0.98014104,0.99360523,1.00E-07
614.1,1.22E-06,1.06E-06,1E-07,0.98203181,1E-07,0.99285042,0.98912688,0.9805371,0.99393439,1.00E-07
614.2,1.18E-06,1.09E-06,1E-07,0.98203667,1E-07,0.99262408,0.98882098,0.98093316,0.99426354,1.00E-07
614.3,1.13E-06,1.11E-06,1E-07,0.98246993,1E-07,0.99218672,0.988553,0.98139549,0.9944967,1.00E-07
614.4,1.09E-06,1.14E-06,1E-07,0.98290319,1E-07,0.99174936,0.98828502,0.98185782,0.99472986,1.00E-07
614.5,1.05E-06,1.17E-06,1E-07,0.98371807,1E-07,0.99114204,0.98807616,0.98236676,0.99485913,1.00E-07
614.6,1.01E-06,1.2E-06,1E-07,0.98453295,1E-07,0.99053472,0.9878673,0.9828757,0.9949884,1.00E-07
614.7,9.77E-07,1.23E-06,1E-07,0.98560592,1E-07,0.98981683,0.98773616,0.98341002,0.99500982,1.00E-07
614.8,9.43E-07,1.26E-06,1E-07,0.98667889,1E-07,0.98909894,0.98760503,0.98394435,0.99503124,1.00E-07
614.9,9.11E-07,1.3E-06,1E-07,0.98783966,1E-07,0.98834212,0.98756654,0.98448214,0.99494486,1.00E-07
615,8.81E-07,1.33E-06,1E-07,0.98900043,1E-07,0.9875853,0.98752806,0.98501993,0.99485848,1.00E-07
615.1,8.53E-07,1.36E-06,1E-07,0.99006731,1E-07,0.98686619,0.98759253,0.98553948,0.99466834,1.00E-07
615.2,8.26E-07,1.39E-06,1E-07,0.99113419,1E-07,0.98614708,0.987657,0.98605903,0.9944782,1.00E-07
615.3,8.01E-07,1.42E-06,1E-07,0.99194812,1E-07,0.98553973,0.98782943,0.98653974,0.99419207,1.00E-07
615.4,7.77E-07,1.45E-06,1E-07,0.99276205,1E-07,0.98493237,0.98800186,0.98702045,0.99390595,1.00E-07
615.5,7.55E-07,1.48E-06,1E-07,0.9932132,1E-07,0.98450106,0.98828152,0.98744372,0.993535,1.00E-07
615.6,7.34E-07,1.51E-06,1E-07,0.99366435,1E-07,0.98406974,0.98856118,0.98786698,0.99316406,1.00E-07
615.7,7.15E-07,1.54E-06,1E-07,0.99370704,1E-07,0.98386288,0.98894146,0.988217,0.99272235,1.00E-07
615.8,6.97E-07,1.56E-06,1E-07,0.99374974,1E-07,0.98365602,0.98932174,0.98856702,0.99228065,1.00E-07
615.9,6.8E-07,1.59E-06,1E-07,0.99340398,1E-07,0.98370157,0.98979034,0.98883147,0.99178456,1.00E-07
616,6.64E-07,1.61E-06,1E-07,0.99305823,1E-07,0.98374713,0.99025894,0.98909591,0.99128848,1.00E-07
616.1,6.5E-07,1.63E-06,1E-07,0.99239927,1E-07,0.98404983,0.9907983,0.98926645,0.99075604,1.00E-07
616.2,6.36E-07,1.65E-06,1E-07,0.99174032,1E-07,0.98435252,0.99133765,0.98943698,0.9902236,1.00E-07
616.3,6.24E-07,1.67E-06,1E-07,0.99088004,1E-07,0.98489312,0.99192567,0.98950962,0.9896738,1.00E-07
616.4,6.12E-07,1.69E-06,1E-07,0.99001975,1E-07,0.98543373,0.99251368,0.98958226,0.98912401,1.00E-07
616.5,6.01E-07,1.7E-06,1E-07,0.98908463,1E-07,0.98617034,0.99312476,0.98955747,0.98857611,1.00E-07
616.6,5.91E-07,1.71E-06,1E-07,0.98814951,1E-07,0.98690695,0.99373584,0.98953268,0.98802822,1.00E-07
616.7,5.82E-07,1.72E-06,1E-07,0.98725998,1E-07,0.98777843,0.99434209,0.98941532,0.98750107,1.00E-07
616.8,5.73E-07,1.72E-06,1E-07,0.98637044,1E-07,0.98864992,0.99494833,0.98929796,0.98697392,1.00E-07
616.9,5.66E-07,1.73E-06,1E-07,0.9856247,1E-07,0.98958118,0.99552095,0.98909695,0.98648528,1.00E-07
617,5.59E-07,1.73E-06,1E-07,0.98487896,1E-07,0.99051243,0.99609357,0.98889595,0.98599664,1.00E-07
617.1,5.53E-07,1.73E-06,1E-07,0.98434301,1E-07,0.99142128,0.99660439,0.9886238,0.98556264,1.00E-07
617.2,5.47E-07,1.72E-06,1E-07,0.98380706,1E-07,0.99233012,0.9971152,0.98835166,0.98512865,1.00E-07
617.3,5.43E-07,1.72E-06,1E-07,0.98351114,1E-07,0.99313518,0.99753818,0.9880238,0.98476329,1.00E-07
617.4,5.38E-07,1.71E-06,1E-07,0.98321523,1E-07,0.99394023,0.99796116,0.98769594,0.98439792,1.00E-07
617.5,5.35E-07,1.71E-06,1E-07,0.98315581,1E-07,0.99456914,0.99827388,0.98732992,0.9841126,1.00E-07
617.6,5.32E-07,1.7E-06,1E-07,0.98309639,1E-07,0.99519804,0.9985866,0.9869639,0.98382728,1.00E-07
617.7,5.3E-07,1.69E-06,1E-07,0.98324234,1E-07,0.99559502,0.99877155,0.98657854,0.98363053,1.00E-07
617.8,5.27E-07,1.68E-06,1E-07,0.9833883,1E-07,0.995992,0.99895651,0.98619317,0.98343379,1.00E-07
617.9,5.26E-07,1.67E-06,1E-07,0.98368969,1E-07,0.99612393,0.99900219,0.98580759,0.98333101,1.00E-07
618,5.25E-07,1.65E-06,1E-07,0.98399109,1E-07,0.99625586,0.99904788,0.98542202,0.98322824,1.00E-07
618.1,5.26E-07,1.64E-06,1E-07,0.98438898,1E-07,0.99611591,0.9989495,0.98505482,0.98322161,1.00E-07
618.2,5.26E-07,1.63E-06,1E-07,0.98478687,1E-07,0.99597596,0.99885112,0.98468762,0.98321497,1.00E-07
618.3,5.27E-07,1.62E-06,1E-07,0.98522258,1E-07,0.99558439,0.99861098,0.98435593,0.98330336,1.00E-07
618.4,5.28E-07,1.6E-06,1E-07,0.9856583,1E-07,0.99519281,0.99837084,0.98402425,0.98339174,1.00E-07
618.5,5.31E-07,1.59E-06,1E-07,0.98608106,1E-07,0.99459464,0.99799829,0.983743,0.98357081,1.00E-07
618.6,5.33E-07,1.57E-06,1E-07,0.98650382,1E-07,0.99399646,0.99762574,0.98346176,0.98374988,1.00E-07
618.7,5.36E-07,1.56E-06,1E-07,0.98687584,1E-07,0.99325647,0.99713672,0.98324301,0.98401226,1.00E-07
618.8,5.4E-07,1.55E-06,1E-07,0.98724786,1E-07,0.99251648,0.9966477,0.98302426,0.98427465,1.00E-07
618.9,5.45E-07,1.53E-06,1E-07,0.98754649,1E-07,0.99171211,0.99606392,0.98287664,0.98461016,1.00E-07
619,5.49E-07,1.52E-06,1E-07,0.98784512,1E-07,0.99090774,0.99548015,0.98272903,0.98494568,1.00E-07
619.1,5.55E-07,1.51E-06,1E-07,0.98806225,1E-07,0.9901208,0.99482797,0.98265742,0.98534169,1.00E-07
619.2,5.61E-07,1.5E-06,1E-07,0.98827937,1E-07,0.98933385,0.99417579,0.98258582,0.9857377,1.00E-07
619.3,5.68E-07,1.49E-06,1E-07,0.9884185,1E-07,0.98864201,0.99348482,0.98259113,0.98617952,1.00E-07
619.4,5.75E-07,1.47E-06,1E-07,0.98855762,1E-07,0.98795016,0.99279385,0.98259644,0.98662134,1.00E-07
619.5,5.84E-07,1.46E-06,1E-07,0.98862955,1E-07,0.98741914,0.99209543,0.98267558,0.98709272,1.00E-07
619.6,5.92E-07,1.45E-06,1E-07,0.98870148,1E-07,0.98688812,0.99139701,0.98275473,0.98756411,1.00E-07
619.7,6.02E-07,1.44E-06,1E-07,0.98871955,1E-07,0.98656526,0.99072263,0.98290081,0.9880478,1.00E-07
619.8,6.12E-07,1.43E-06,1E-07,0.98873761,1E-07,0.98624241,0.99004825,0.98304689,0.98853148,1.00E-07
619.9,6.23E-07,1.42E-06,1E-07,0.98871334,1E-07,0.98615215,0.989428,0.98324952,0.98900978,1.00E-07
620,6.35E-07,1.41E-06,1E-07,0.98868907,1E-07,0.98606189,0.98880775,0.98345215,0.98948807,1.00E-07
620.1,6.47E-07,1.41E-06,1E-07,0.98862906,1E-07,0.98620344,0.98826887,0.98369799,0.98994346,1.00E-07
620.2,6.61E-07,1.4E-06,1E-07,0.98856906,1E-07,0.986345,0.98772999,0.98394383,0.99039884,1.00E-07
620.3,6.75E-07,1.39E-06,1E-07,0.98847347,1E-07,0.98669249,0.98729557,0.98421724,0.99081462,1.00E-07
620.4,6.9E-07,1.38E-06,1E-07,0.98837788,1E-07,0.98703999,0.98686116,0.98449065,0.99123039,1.00E-07
620.5,7.06E-07,1.38E-06,1E-07,0.98824061,1E-07,0.98754498,0.98654912,0.9847745,0.99159126,1.00E-07
620.6,7.23E-07,1.37E-06,1E-07,0.98810334,1E-07,0.98804996,0.98623709,0.98505835,0.99195212,1.00E-07
620.7,7.41E-07,1.36E-06,1E-07,0.98791383,1E-07,0.98864626,0.98605933,0.98533488,0.99224474,1.00E-07
620.8,7.6E-07,1.36E-06,1E-07,0.98772431,1E-07,0.98924255,0.98588158,0.98561142,0.99253736,1.00E-07
620.9,7.81E-07,1.35E-06,1E-07,0.98747048,1E-07,0.98985307,0.98584349,0.98586325,0.99275086,1.00E-07
621,8.02E-07,1.34E-06,1E-07,0.98721666,1E-07,0.99046358,0.9858054,0.98611507,0.99296436,1.00E-07
621.1,8.24E-07,1.34E-06,1E-07,0.98688849,1E-07,0.99100862,0.98590557,0.9863261,0.99309075,1.00E-07
621.2,8.47E-07,1.33E-06,1E-07,0.98656033,1E-07,0.99155366,0.98600575,0.98653713,0.99321714,1.00E-07
621.3,8.72E-07,1.33E-06,1E-07,0.98615334,1E-07,0.99195991,0.9862361,0.98669354,0.9932516,1.00E-07
621.4,8.98E-07,1.32E-06,1E-07,0.98574635,1E-07,0.99236616,0.98646645,0.98684994,0.99328606,1.00E-07
621.5,9.25E-07,1.31E-06,1E-07,0.9852644,1E-07,0.99257533,0.98681255,0.98694099,0.99322716,1.00E-07
621.6,9.53E-07,1.31E-06,1E-07,0.98478246,1E-07,0.9927845,0.98715865,0.98703204,0.99316825,1.00E-07
621.7,9.82E-07,1.3E-06,1E-07,0.98423941,1E-07,0.99276058,0.98760039,0.98705079,0.99301798,1.00E-07
621.8,1.01E-06,1.29E-06,1E-07,0.98369636,1E-07,0.99273665,0.98804213,0.98706954,0.9928677,1.00E-07
621.9,1.04E-06,1.29E-06,1E-07,0.98311617,1E-07,0.99247069,0.98855467,0.98701337,0.9926314,1.00E-07
622,1.08E-06,1.28E-06,1E-07,0.98253597,1E-07,0.99220474,0.9890672,0.9869572,0.99239509,1.00E-07
622.1,1.11E-06,1.27E-06,1E-07,0.98195124,1E-07,0.99171652,0.98962214,0.98682808,0.99208125,1.00E-07
622.2,1.15E-06,1.26E-06,1E-07,0.98136651,1E-07,0.9912283,0.99017707,0.98669897,0.9917674,1.00E-07
622.3,1.18E-06,1.26E-06,1E-07,0.98081567,1E-07,0.99056451,0.99074386,0.98650353,0.99138732,1.00E-07
622.4,1.22E-06,1.25E-06,1E-07,0.98026483,1E-07,0.98990071,0.99131064,0.9863081,0.99100725,1.00E-07
622.5,1.26E-06,1.24E-06,1E-07,0.97978823,1E-07,0.98912985,0.99185814,0.98605737,0.99057463,1.00E-07
622.6,1.3E-06,1.23E-06,1E-07,0.97931162,1E-07,0.98835898,0.99240563,0.98580664,0.99014201,1.00E-07
622.7,1.33E-06,1.22E-06,1E-07,0.97894708,1E-07,0.98756374,0.99290371,0.98551559,0.98967239,1.00E-07
622.8,1.37E-06,1.21E-06,1E-07,0.97858255,1E-07,0.9867685,0.99340179,0.98522454,0.98920278,1.00E-07
622.9,1.41E-06,1.2E-06,1E-07,0.97836097,1E-07,0.98603658,0.993823,0.9849114,0.98871299,1.00E-07
623,1.45E-06,1.19E-06,1E-07,0.97813939,1E-07,0.98530467,0.99424422,0.98459826,0.9882232,1.00E-07
623.1,1.49E-06,1.18E-06,1E-07,0.9780808,1E-07,0.98471913,0.99456531,0.98428359,0.9877307,1.00E-07
623.2,1.53E-06,1.17E-06,1E-07,0.97802221,1E-07,0.98413358,0.9948864,0.98396892,0.9872382,1.00E-07
623.3,1.57E-06,1.16E-06,1E-07,0.97813286,1E-07,0.98376373,0.99508962,0.98367459,0.98676045,1.00E-07
